"Rank1" "Rank2" "Rank3" "Rank4" "Rank5" "Rank6" "Rank7"
"Otu000308" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Methylococcales" "Methylococcaceae" "Methylomonas" "Unclassified"
"Otu000309" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betVII" "betVII-B" "betVII-B1"
"Otu000311" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "undefinedAlpha" "f__undefined" "g__Candidatus_Phycosocius_bacilliformis" "Unclassified"
"Otu000313" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "bacV" "bacV_unclassified" "Unclassified"
"Otu000315" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Betaproteobacteria_unclassified" "Betaproteobacteria_unclassified" "Betaproteobacteria_unclassified" "Unclassified"
"Otu000317" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "bacII" "bacII-A" "Unclassified"
"Otu000319" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu000320" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfuromonadales" "BVA18" "Unclassified" "Unclassified"
"Otu000321" "Bacteria" "Bacteroidetes" "[Saprospirae]" "[Saprospirales]" "bacI" "bacI_unclassified" "Unclassified"
"Otu000322" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Aeromonadales" "Aeromonadaceae" "Aeromonas" "Unclassified"
"Otu000323" "Bacteria" "Verrucomicrobia" "Spartobacteria" "Chthoniobacterales" "Chthoniobacterales_unclassified" "Unclassified" "Unclassified"
"Otu000325" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betI" "betI-A" "Lhab-A3"
"Otu000328" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Chromatiales" "Chromatiaceae" "Rheinheimera" "Unclassified"
"Otu000329" "Bacteria" "Bacteroidetes" "[Saprospirae]" "[Saprospirales]" "bacI" "bacI_unclassified" "Unclassified"
"Otu000330" "Bacteria" "Proteobacteria" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu000335" "Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Luna1" "Luna1-A" "Luna1-A2"
"Otu000336" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "alfI" "alfI-B" "alfI-B2"
"Otu000337" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Betaproteobacteria_unclassified" "Betaproteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu000338" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "gamIII" "gamIII-A" "Acin"
"Otu000340" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "NS9_marine_group" "Unclassified" "Unclassified"
"Otu000341" "Bacteria" "Cyanobacteria" "Cyanobacteria" "SubsectionIII" "FamilyI" "Pseudanabaena" "Unclassified"
"Otu000344" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu000346" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betI" "betI-B" "Rhodo"
"Otu000347" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidia_Incertae_Sedis" "Draconibacteriaceae" "Unclassified" "Unclassified"
"Otu000349" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "Unclassified" "Unclassified"
"Otu000354" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Ferruginibacter" "Unclassified"
"Otu000355" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "alfI" "alfI-B" "alfI-B1"
"Otu000357" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betI" "betI-B" "Rhodo"
"Otu000358" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Acetobacteraceae" "Unclassified" "Unclassified"
"Otu000359" "Bacteria" "Verrucomicrobia" "Opitutae" "Opitutales" "Opitutaceae" "Opitutus" "Unclassified"
"Otu000360" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" "Planctomycetaceae" "Blastopirellula" "Unclassified"
"Otu000361" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Acidimicrobiales" "acIV" "acIV-C" "Iluma-C1"
"Otu000363" "Bacteria" "Bacteroidetes" "Bacteroidetes_vadinHA17" "Bacteroidetes_vadinHA17_unclassified" "Bacteroidetes_vadinHA17_unclassified" "Unclassified" "Unclassified"
"Otu000368" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu000369" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "alfVIII" "alfVIII_unclassified" "Unclassified"
"Otu000371" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu000373" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betII" "Pnec" "PnecD"
"Otu000377" "Bacteria" "Firmicutes" "Firmicutes_unclassified" "Firmicutes_unclassified" "Firmicutes_unclassified" "Unclassified" "Unclassified"
"Otu000378" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "DEV007" "Unclassified" "Unclassified"
"Otu000385" "Bacteria" "Proteobacteria" "TA18" "TA18_unclassified" "TA18_unclassified" "Unclassified" "Unclassified"
"Otu000387" "Bacteria" "Spirochaetae" "Spirochaetes" "Spirochaetales" "Leptospiraceae" "Leptospira" "Unclassified"
"Otu000388" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betI" "betI-A" "Lhab-A4"
"Otu000389" "Bacteria" "Proteobacteria" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu000390" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "Haloferula" "Unclassified"
"Otu000392" "Bacteria" "Bacteroidetes" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Unclassified"
"Otu000394" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Betaproteobacteria_unclassified" "Betaproteobacteria_unclassified" "Betaproteobacteria_unclassified" "Unclassified"
"Otu000397" "Bacteria" "Verrucomicrobia" "Spartobacteria" "Chthoniobacterales" "Chthoniobacteraceae" "Chthoniobacter" "Unclassified"
"Otu000399" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Gammaproteobacteria_unclassified" "Gammaproteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu000400" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Bdellovibrionales" "Bdellovibrionaceae" "OM27_clade" "Unclassified"
"Otu000401" "Bacteria" "Armatimonadetes" "Armatimonadetes_unclassified" "Armatimonadetes_unclassified" "Armatimonadetes_unclassified" "Unclassified" "Unclassified"
"Otu000402" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Acidimicrobiales" "acIV" "acIV-C" "Unclassified"
"Otu000404" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Alphaproteobacteria_unclassified" "Alphaproteobacteria_unclassified" "Alphaproteobacteria_unclassified" "Unclassified"
"Otu000406" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Bdellovibrionales" "Bdellovibrionaceae" "OM27_clade" "Unclassified"
"Otu000408" "Bacteria" "Verrucomicrobia" "Opitutae" "Opitutales" "Opitutaceae" "Opitutus" "Unclassified"
"Otu000410" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betI" "betI-A" "Unclassified"
"Otu000411" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" "Planctomycetaceae" "Planctomyces" "Unclassified"
"Otu000412" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu000418" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "bacII" "bacII-A" "Unclassified"
"Otu000420" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "Unclassified" "Unclassified"
"Otu000421" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Acidimicrobiales" "acIV" "acIV-B" "Unclassified"
"Otu000422" "Bacteria" "Bacteroidetes" "[Saprospirae]" "[Saprospirales]" "bacI" "bacI_unclassified" "Unclassified"
"Otu000423" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betI" "betI-A" "Lhab-A3"
"Otu000425" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu000428" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Acetobacteraceae" "Acidocella" "Unclassified"
"Otu000430" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" "Roseospirillum" "Unclassified"
"Otu000431" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu000434" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "alfI-B" "alfI-B_unclassified" "Unclassified"
"Otu000436" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Betaproteobacteria_unclassified" "Betaproteobacteria_unclassified" "Betaproteobacteria_unclassified" "Unclassified"
"Otu000437" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Bdellovibrionales" "Bacteriovoracaceae" "Peredibacter" "Unclassified"
"Otu000441" "Bacteria" "Verrucomicrobia" "Spartobacteria" "Chthoniobacterales" "Chthoniobacteraceae" "Chthoniobacter" "Unclassified"
"Otu000444" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Oligoflexales" "Oligoflexaceae" "Unclassified" "Unclassified"
"Otu000445" "Bacteria" "Bacteroidetes" "[Saprospirae]" "[Saprospirales]" "bacI" "bacI_unclassified" "Unclassified"
"Otu000450" "Bacteria" "Bacteroidetes" "BSV13" "BSV13_unclassified" "BSV13_unclassified" "Unclassified" "Unclassified"
"Otu000451" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "bacVI" "bacVI_unclassified" "Unclassified"
"Otu000453" "Bacteria" "Verrucomicrobia" "OPB35_soil_group" "OPB35_soil_group_unclassified" "OPB35_soil_group_unclassified" "Unclassified" "Unclassified"
"Otu000458" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu000459" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Porphyromonadaceae" "Paludibacter" "Unclassified"
"Otu000461" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "WCHB1-69" "Unclassified" "Unclassified"
"Otu000469" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "env.OPS_17" "Unclassified" "Unclassified"
"Otu000471" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "NS9_marine_group" "Unclassified" "Unclassified"
"Otu000474" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betI" "betI-A" "Lhab-A3"
"Otu000479" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "NS11-12_marine_group" "Unclassified" "Unclassified"
"Otu000482" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Gammaproteobacteria_unclassified" "Gammaproteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu000483" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Saprospiraceae" "Unclassified" "Unclassified"
"Otu000487" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu000488" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "gamIII" "gamIII-A" "Acin"
"Otu000490" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu000492" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "alfIV" "alfIV-A" "Novo-A2"
"Otu000494" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Deltaproteobacteria_unclassified" "Deltaproteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu000496" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "alfII" "alfII-A" "Brev"
"Otu000500" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfobacterales" "Desulfobacteraceae" "Desulfatirhabdium" "Unclassified"
"Otu000501" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu000506" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "KI89A_clade" "KI89A_clade_unclassified" "Unclassified" "Unclassified"
"Otu000511" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Bdellovibrionales" "Bacteriovoracaceae" "Bacteriovorax" "Unclassified"
"Otu000513" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Betaproteobacteria_unclassified" "Betaproteobacteria_unclassified" "Betaproteobacteria_unclassified" "Unclassified"
"Otu000514" "Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Luna3" "Luna3_unclassified" "Unclassified"
"Otu000516" "Bacteria" "Chloroflexi" "Chloroflexia" "Chloroflexales" "Roseiflexaceae" "Roseiflexus" "Unclassified"
"Otu000522" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Betaproteobacteria_unclassified" "Betaproteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu000523" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Acidimicrobiales" "acIV" "acIV-B" "Iluma-B2"
"Otu000526" "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Cytophagales_unclassified" "Unclassified" "Unclassified"
"Otu000532" "Bacteria" "Planctomycetes" "Phycisphaerae" "Phycisphaerales" "Phycisphaeraceae" "CL500-3" "Unclassified"
"Otu000539" "Bacteria" "Chloroflexi" "SL56_marine_group" "SL56_marine_group_unclassified" "SL56_marine_group_unclassified" "Unclassified" "Unclassified"
"Otu000541" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betI" "betI-B" "Rhodo"
"Otu000547" "Bacteria" "Proteobacteria" "Betaproteobacteria" "undefined" "betV" "betV_unclassified" "Unclassified"
"Otu000552" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "NS11-12_marine_group" "Unclassified" "Unclassified"
"Otu000554" "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Cytophagales_unclassified" "Unclassified" "Unclassified"
"Otu000555" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Bdellovibrionales" "Bdellovibrionaceae" "OM27_clade" "Unclassified"
"Otu000556" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Acetobacteraceae" "Roseomonas" "Unclassified"
"Otu000559" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "bacII" "bacII-A" "Flavo-A3"
"Otu000563" "Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "acIII" "acIII-A" "Luna2"
"Otu000564" "Bacteria" "Bacteroidetes" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Unclassified"
"Otu000568" "Bacteria" "Bacteroidetes" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Unclassified" "Unclassified"
"Otu000570" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Cryomorphaceae" "Fluviicola" "Unclassified"
"Otu000571" "Bacteria" "Chloroflexi" "Chloroflexia" "Chloroflexales" "Chloroflexales_unclassified" "Unclassified" "Unclassified"
"Otu000573" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Betaproteobacteria_unclassified" "Betaproteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu000574" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "bacII" "bacII-A" "Unclassified"
"Otu000579" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betI" "betI-A" "Lhab-A2"
"Otu000580" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfobacterales" "Desulfobulbaceae" "Desulfocapsa" "Unclassified"
"Otu000582" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Rickettsiales_unclassified" "Unclassified" "Unclassified"
"Otu000583" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Methylococcales" "f__Methylococcaceae" "f__Methylococcaceae_unclassified" "Unclassified"
"Otu000590" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betI" "betI-A" "Lhab-A3"
"Otu000594" "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Cytophagales_unclassified" "Unclassified" "Unclassified"
"Otu000595" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "alfIII" "alfIII-A" "Sphingo"
"Otu000596" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "Haloferula" "Unclassified"
"Otu000597" "Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "acTH2" "Myco" "Unclassified"
"Otu000601" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "Caulobacteraceae" "Phenylobacterium" "Unclassified"
"Otu000604" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Filimonas" "Unclassified"
"Otu000607" "Bacteria" "Planctomycetes" "Planctomycetes_unclassified" "Planctomycetes_unclassified" "Planctomycetes_unclassified" "Unclassified" "Unclassified"
"Otu000611" "Bacteria" "Verrucomicrobia" "Opitutae" "Opitutae_vadinHA64" "Opitutae_vadinHA64_unclassified" "Unclassified" "Unclassified"
"Otu000614" "Bacteria" "Bacteroidetes" "[Saprospirae]" "[Saprospirales]" "bacI" "bacI-B" "bacI-B1"
"Otu000615" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betI" "betI-A" "Unclassified"
"Otu000619" "Bacteria" "Chlorobi" "Chlorobia" "Chlorobiales" "Chlorobiaceae" "Chlorobium" "Unclassified"
"Otu000622" "Bacteria" "Planctomycetes" "Phycisphaerae" "Phycisphaerales" "Phycisphaeraceae" "CL500-3" "Unclassified"
"Otu000623" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Rickettsiales_Incertae_Sedis" "Candidatus_Captivus" "Unclassified"
"Otu000624" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Oligoflexales" "Oligoflexales_unclassified" "Unclassified" "Unclassified"
"Otu000632" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Betaproteobacteria_unclassified" "Betaproteobacteria_unclassified" "Betaproteobacteria_unclassified" "Unclassified"
"Otu000633" "Bacteria" "Bacteroidetes" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Unclassified" "Unclassified"
"Otu000634" "Bacteria" "Verrucomicrobia" "[Spartobacteria]" "[Chthoniobacterales]" "verI-A" "Xip-A1" "Unclassified"
"Otu000637" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriales_unclassified" "Unclassified" "Unclassified"
"Otu000638" "Bacteria" "Verrucomicrobia" "Opitutae" "Opitutales" "Opitutaceae" "Opitutus" "Unclassified"
"Otu000641" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "KD1-131" "Unclassified" "Unclassified"
"Otu000645" "Bacteria" "Proteobacteria" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu000646" "Bacteria" "Armatimonadetes" "Armatimonadetes_unclassified" "Armatimonadetes_unclassified" "Armatimonadetes_unclassified" "Unclassified" "Unclassified"
"Otu000647" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Oligoflexales" "Oligoflexales_unclassified" "Unclassified" "Unclassified"
"Otu000650" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "Unclassified" "Unclassified"
"Otu000652" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Terrimonas" "Unclassified"
"Otu000653" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "NS11-12_marine_group" "Unclassified" "Unclassified"
"Otu000656" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "alfII" "alfII-A" "Brev"
"Otu000660" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "PHOS-HE51" "Unclassified" "Unclassified"
"Otu000663" "Bacteria" "Acidobacteria" "Holophagae" "Holophagales" "Holophagaceae" "Geothrix" "Unclassified"
"Otu000664" "Bacteria" "Bacteroidetes" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Unclassified"
"Otu000666" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfuromonadales" "GR-WP33-58" "Unclassified" "Unclassified"
"Otu000669" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiales_Incertae_Sedis" "Rhizomicrobium" "Unclassified"
"Otu000670" "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "bacIII" "bacIII-B" "Algor"
"Otu000680" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriales_unclassified" "Unclassified" "Unclassified"
"Otu000681" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Oligoflexales" "Oligoflexales_unclassified" "Unclassified" "Unclassified"
"Otu000690" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betVII" "betVII-B" "betVII-B1"
"Otu000701" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Oligoflexales" "Oligoflexaceae" "Unclassified" "Unclassified"
"Otu000704" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "I-10" "Unclassified" "Unclassified"
"Otu000706" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodobacterales" "alfVI" "alfVI_unclassified" "Unclassified"
"Otu000711" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "NS9_marine_group" "Unclassified" "Unclassified"
"Otu000717" "Bacteria" "Lentisphaerae" "Lentisphaerae_RFP12_gut_group" "Lentisphaerae_RFP12_gut_group_unclassified" "Lentisphaerae_RFP12_gut_group_unclassified" "Unclassified" "Unclassified"
"Otu000720" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betI" "betI-A" "Lhab-A4"
"Otu000721" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "WCHB1-69" "Unclassified" "Unclassified"
"Otu000722" "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Cytophagaceae" "Leadbetterella" "Unclassified"
"Otu000725" "Bacteria" "Proteobacteria" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu000732" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Oligoflexales" "Oligoflexales_unclassified" "Unclassified" "Unclassified"
"Otu000736" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betVII" "betVII-A" "betVII-A1"
"Otu000740" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "NS11-12_marine_group" "Unclassified" "Unclassified"
"Otu000743" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Oligoflexales" "Oligoflexales_unclassified" "Unclassified" "Unclassified"
"Otu000745" "Bacteria" "Proteobacteria" "Epsilonproteobacteria" "Campylobacterales" "Helicobacteraceae" "Sulfuricurvum" "Unclassified"
"Otu000746" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Betaproteobacteria_unclassified" "Betaproteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu000748" "Bacteria" "Proteobacteria" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu000760" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" "Unclassified"
"Otu000762" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "MWH-UniP1" "betVI" "Unclassified"
"Otu000763" "Bacteria" "TM6" "TM6_unclassified" "TM6_unclassified" "TM6_unclassified" "Unclassified" "Unclassified"
"Otu000766" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu000770" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu000773" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "ST-12K33" "Unclassified" "Unclassified"
"Otu000778" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "NS9_marine_group" "Unclassified" "Unclassified"
"Otu000781" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriaceae" "Solitalea" "Unclassified"
"Otu000782" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu000785" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Blfdi19" "Unclassified" "Unclassified"
"Otu000786" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "Caulobacteraceae" "Unclassified" "Unclassified"
"Otu000787" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Nitrosomonadales" "Nitrosomonadaceae" "Candidatus_Branchiomonas" "Unclassified"
"Otu000792" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu000793" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Oligoflexales" "Oligoflexales_unclassified" "Unclassified" "Unclassified"
"Otu000803" "Bacteria" "Proteobacteria" "Epsilonproteobacteria" "Campylobacterales" "Campylobacteraceae" "Arcobacter" "Unclassified"
"Otu000809" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu000810" "Bacteria" "Cyanobacteria" "Cyanobacteria_unclassified" "Cyanobacteria_unclassified" "Cyanobacteria_unclassified" "Unclassified" "Unclassified"
"Otu000824" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "NS11-12_marine_group" "Unclassified" "Unclassified"
"Otu000826" "Bacteria" "Verrucomicrobia" "Spartobacteria" "Chthoniobacterales" "FukuN18_freshwater_group" "Unclassified" "Unclassified"
