"Rank1" "Rank2" "Rank3" "Rank4" "Rank5" "Rank6" "Rank7"
"Otu001002" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" "Planctomycetaceae" "Planctomyces" "Unclassified"
"Otu001003" "Bacteria" "Cyanobacteria" "Melainabacteria" "Gastranaerophilales" "Gastranaerophilales_unclassified" "Unclassified" "Unclassified"
"Otu001004" "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Cytophagaceae" "Unclassified" "Unclassified"
"Otu001006" "Bacteria" "Nitrospirae" "Nitrospira" "Nitrospirales" "Nitrospiraceae" "Nitrospira" "Unclassified"
"Otu001007" "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Cytophagales_unclassified" "Unclassified" "Unclassified"
"Otu001008" "Bacteria" "Bacteroidetes" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Unclassified"
"Otu001010" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Eel-36e1D6" "Unclassified" "Unclassified"
"Otu001012" "Bacteria" "Firmicutes" "Negativicutes" "Selenomonadales" "Veillonellaceae" "Unclassified" "Unclassified"
"Otu001013" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Rhizobium" "Unclassified"
"Otu001014" "Bacteria" "Acidobacteria" "Acidobacteria" "Subgroup_6" "Subgroup_6_unclassified" "Unclassified" "Unclassified"
"Otu001015" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "GR-WP33-30" "GR-WP33-30_unclassified" "Unclassified" "Unclassified"
"Otu001016" "Bacteria" "Acidobacteria" "Acidobacteria" "Subgroup_6" "Subgroup_6_unclassified" "Unclassified" "Unclassified"
"Otu001018" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "Burkholderiales_unclassified" "Burkholderiales_unclassified" "Unclassified"
"Otu001020" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betI" "betI-A" "Lhab-A4"
"Otu001021" "Bacteria" "Gracilibacteria" "Gracilibacteria_unclassified" "Gracilibacteria_unclassified" "Gracilibacteria_unclassified" "Unclassified" "Unclassified"
"Otu001022" "Bacteria" "Bacteroidetes" "Bacteroidetes_vadinHA17" "Bacteroidetes_vadinHA17_unclassified" "Bacteroidetes_vadinHA17_unclassified" "Unclassified" "Unclassified"
"Otu001023" "Bacteria" "Acidobacteria" "Acidobacteria" "Subgroup_6" "Subgroup_6_unclassified" "Unclassified" "Unclassified"
"Otu001025" "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Cytophagales_unclassified" "Unclassified" "Unclassified"
"Otu001026" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Rickettsiales_Incertae_Sedis" "Candidatus_Captivus" "Unclassified"
"Otu001027" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Alphaproteobacteria_unclassified" "Alphaproteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu001028" "Bacteria" "TM6" "TM6_unclassified" "TM6_unclassified" "TM6_unclassified" "Unclassified" "Unclassified"
"Otu001029" "Bacteria" "Proteobacteria" "TA18" "TA18_unclassified" "TA18_unclassified" "Unclassified" "Unclassified"
"Otu001030" "Bacteria" "Bacteroidetes" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Unclassified" "Unclassified"
"Otu001031" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "alfI" "alfI-B" "alfI-B1"
"Otu001033" "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Cytophagales_unclassified" "Unclassified" "Unclassified"
"Otu001034" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "bacII" "bacII-A" "Unclassified"
"Otu001035" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "NS11-12_marine_group" "Unclassified" "Unclassified"
"Otu001037" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Gammaproteobacteria_unclassified" "Gammaproteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu001038" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Betaproteobacteria_unclassified" "Betaproteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu001039" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Bradyrhizobiaceae" "Bradyrhizobium" "Unclassified"
"Otu001041" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Clostridiaceae_1" "Clostridium_sensu_stricto_1" "Unclassified"
"Otu001043" "Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "acSTL" "acSTL_unclassified" "Unclassified"
"Otu001045" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Rickettsiales_unclassified" "Unclassified" "Unclassified"
"Otu001046" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" "Planctomycetaceae" "Candidatus_Anammoximicrobium" "Unclassified"
"Otu001048" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betVII" "betVII-B" "betVII-B1"
"Otu001049" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001050" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Betaproteobacteria_unclassified" "Betaproteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu001052" "Bacteria" "Acidobacteria" "Acidobacteria" "Subgroup_17" "Subgroup_17_unclassified" "Unclassified" "Unclassified"
"Otu001054" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Gammaproteobacteria_unclassified" "Gammaproteobacteria_unclassified" "Gammaproteobacteria_unclassified" "Unclassified"
"Otu001055" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betI" "betI-B" "Rhodo"
"Otu001057" "Bacteria" "Chloroflexi" "Anaerolineae" "Anaerolineales" "Anaerolineaceae" "Unclassified" "Unclassified"
"Otu001059" "Bacteria" "Bacteroidetes" "Bacteroidetes_VC2.1_Bac22" "Bacteroidetes_VC2.1_Bac22_unclassified" "Bacteroidetes_VC2.1_Bac22_unclassified" "Unclassified" "Unclassified"
"Otu001061" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "bacVI" "bacVI_unclassified" "Unclassified"
"Otu001062" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriales_unclassified" "Unclassified" "Unclassified"
"Otu001063" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfobacterales" "Desulfobacteraceae" "Desulfobacula" "Unclassified"
"Otu001064" "Bacteria" "Proteobacteria" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu001065" "Bacteria" "Chloroflexi" "Anaerolineae" "Anaerolineales" "Anaerolineaceae" "Unclassified" "Unclassified"
"Otu001066" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "alfIV" "alfIV-A" "Novo-A2"
"Otu001067" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betII" "Pnec" "PnecD"
"Otu001068" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Syntrophobacterales" "Syntrophaceae" "Unclassified" "Unclassified"
"Otu001069" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" "Unclassified"
"Otu001070" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betI" "betI-A" "Unclassified"
"Otu001071" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001072" "Bacteria" "Chloroflexi" "Anaerolineae" "Anaerolineales" "Anaerolineaceae" "Anaerolinea" "Unclassified"
"Otu001073" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Betaproteobacteria_unclassified" "Betaproteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu001074" "Bacteria" "Acidobacteria" "Acidobacteria" "Subgroup_4" "Unknown_Family" "Blastocatella" "Unclassified"
"Otu001075" "Bacteria" "Chlorobi" "Ignavibacteria" "Ignavibacteriales" "LD-RB-34" "Unclassified" "Unclassified"
"Otu001076" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Acidimicrobiales" "Acidimicrobiaceae" "CL500-29_marine_group" "Unclassified"
"Otu001077" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" "Planctomycetaceae" "Pirellula" "Unclassified"
"Otu001078" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Oligoflexales" "Oligoflexales_unclassified" "Unclassified" "Unclassified"
"Otu001081" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Gammaproteobacteria_unclassified" "Gammaproteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu001082" "Bacteria" "Chloroflexi" "KD4-96" "KD4-96_unclassified" "KD4-96_unclassified" "Unclassified" "Unclassified"
"Otu001083" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001084" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu001085" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Rickettsiales_Incertae_Sedis" "Candidatus_Defluviella" "Unclassified"
"Otu001086" "Bacteria" "Proteobacteria" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu001087" "Bacteria" "Proteobacteria" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu001088" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "Luteolibacter" "Unclassified"
"Otu001089" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001090" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Betaproteobacteria_unclassified" "Betaproteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu001091" "Bacteria" "Proteobacteria" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu001092" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "WCHB1-69" "Unclassified" "Unclassified"
"Otu001093" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Blfdi19" "Unclassified" "Unclassified"
"Otu001095" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001096" "Bacteria" "Planctomycetes" "Phycisphaerae" "Phycisphaerales" "Phycisphaeraceae" "SM1A02" "Unclassified"
"Otu001097" "Bacteria" "Lentisphaerae" "Lentisphaeria" "Victivallales" "Victivallaceae" "Victivallis" "Unclassified"
"Otu001098" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Hyphomicrobiaceae" "Devosia" "Unclassified"
"Otu001099" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001100" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "NS9_marine_group" "Unclassified" "Unclassified"
"Otu001101" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "P3OB-42" "Unclassified" "Unclassified"
"Otu001102" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "Luteolibacter" "Unclassified"
"Otu001104" "Bacteria" "Chlorobi" "Ignavibacteria" "Ignavibacteriales" "BSV26" "Unclassified" "Unclassified"
"Otu001105" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfuromonadales" "Geobacteraceae" "Geothermobacter" "Unclassified"
"Otu001106" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "env.OPS_17" "Unclassified" "Unclassified"
"Otu001107" "Bacteria" "Proteobacteria" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu001108" "Bacteria" "Chlorobi" "Ignavibacteria" "Ignavibacteriales" "PHOS-HE36" "Unclassified" "Unclassified"
"Otu001109" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Rickettsiales_unclassified" "Unclassified" "Unclassified"
"Otu001110" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betI" "betI-A" "Unclassified"
"Otu001111" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "Comamonadaceae" "Unclassified" "Unclassified"
"Otu001112" "Bacteria" "Bacteroidetes" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Unclassified" "Unclassified"
"Otu001113" "Bacteria" "Acidobacteria" "Acidobacteria" "Subgroup_4" "Unknown_Family" "Blastocatella" "Unclassified"
"Otu001114" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Chromatiales" "Chromatiaceae" "Rheinheimera" "Unclassified"
"Otu001115" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "mle1-27" "Unclassified" "Unclassified"
"Otu001118" "Bacteria" "Cyanobacteria" "ML635J-21" "ML635J-21_unclassified" "ML635J-21_unclassified" "Unclassified" "Unclassified"
"Otu001120" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingobium" "Unclassified"
"Otu001123" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "alfII" "alfII_unclassified" "Unclassified"
"Otu001124" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001125" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Bdellovibrionales" "Bdellovibrionaceae" "OM27_clade" "Unclassified"
"Otu001126" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Neisseriales" "Neisseriaceae" "Chitinibacter" "Unclassified"
"Otu001127" "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Cytophagaceae" "Unclassified" "Unclassified"
"Otu001129" "Bacteria" "Cyanobacteria" "Cyanobacteria_unclassified" "Cyanobacteria_unclassified" "Cyanobacteria_unclassified" "Unclassified" "Unclassified"
"Otu001130" "Bacteria" "SHA-109" "SHA-109_unclassified" "SHA-109_unclassified" "SHA-109_unclassified" "Unclassified" "Unclassified"
"Otu001131" "Bacteria" "Spirochaetae" "Spirochaetes" "Spirochaetales" "Spirochaetaceae" "Treponema_2" "Unclassified"
"Otu001132" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriaceae" "Mucilaginibacter" "Unclassified"
"Otu001133" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu001134" "Bacteria" "Bacteroidetes" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Unclassified" "Unclassified"
"Otu001135" "Bacteria" "Cyanobacteria" "Cyanobacteria_unclassified" "Cyanobacteria_unclassified" "Cyanobacteria_unclassified" "Unclassified" "Unclassified"
"Otu001136" "Bacteria" "Proteobacteria" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu001137" "Bacteria" "Verrucomicrobia" "Verrucomicrobia_unclassified" "Verrucomicrobia_unclassified" "Verrucomicrobia_unclassified" "Unclassified" "Unclassified"
"Otu001138" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Bdellovibrionales" "Bacteriovoracaceae" "Peredibacter" "Unclassified"
"Otu001140" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu001141" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Oligoflexales" "Oligoflexaceae" "Oligoflexus" "Unclassified"
"Otu001142" "Bacteria" "Proteobacteria" "Epsilonproteobacteria" "Campylobacterales" "Campylobacteraceae" "Arcobacter" "Unclassified"
"Otu001143" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Bacteroidaceae" "Bacteroides" "Unclassified"
"Otu001144" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Alphaproteobacteria_unclassified" "Alphaproteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu001145" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betI" "betI-B" "Rhodo"
"Otu001146" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Sandaracinaceae" "Sandaracinus" "Unclassified"
"Otu001147" "Bacteria" "Bacteroidetes" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Unclassified" "Unclassified"
"Otu001148" "Bacteria" "Cloacimonetes" "Cloacimonetes_unclassified" "Cloacimonetes_unclassified" "Cloacimonetes_unclassified" "Unclassified" "Unclassified"
"Otu001149" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Cryomorphaceae" "Unclassified" "Unclassified"
"Otu001150" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Rickettsiaceae" "Unclassified" "Unclassified"
"Otu001151" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "SM2D12" "Unclassified" "Unclassified"
"Otu001152" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu001154" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betI" "betI_unclassified" "Unclassified"
"Otu001155" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Unclassified" "Unclassified"
"Otu001157" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu001158" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Cystobacteraceae" "Anaeromyxobacter" "Unclassified"
"Otu001159" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001160" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001161" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Rhodocyclales" "Rhodocyclaceae" "Dechloromonas" "Unclassified"
"Otu001162" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "Oxalobacteraceae" "Unclassified" "Unclassified"
"Otu001163" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu001165" "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Flammeovirgaceae" "Candidatus_Amoebophilus" "Unclassified"
"Otu001166" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Legionellales" "Legionellaceae" "Legionella" "Unclassified"
"Otu001169" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriales_unclassified" "Unclassified" "Unclassified"
"Otu001170" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "alfI-B" "alfI-B_unclassified" "Unclassified"
"Otu001171" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "NS11-12_marine_group" "Unclassified" "Unclassified"
"Otu001174" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Rickettsiales_Incertae_Sedis" "Candidatus_Captivus" "Unclassified"
"Otu001175" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "Unclassified" "Unclassified"
"Otu001177" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001178" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Methylococcales" "Methylococcales_unclassified" "Unclassified" "Unclassified"
"Otu001179" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Rickettsiales_Incertae_Sedis" "Candidatus_Captivus" "Unclassified"
"Otu001180" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001181" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Rickettsiales_unclassified" "Unclassified" "Unclassified"
"Otu001182" "Bacteria" "Cyanobacteria" "Cyanobacteria_unclassified" "Cyanobacteria_unclassified" "Cyanobacteria_unclassified" "Unclassified" "Unclassified"
"Otu001183" "Bacteria" "Parcubacteria" "Parcubacteria_unclassified" "Parcubacteria_unclassified" "Parcubacteria_unclassified" "Unclassified" "Unclassified"
"Otu001184" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betI" "betI-A" "Lhab-A3"
"Otu001185" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Methylophilales" "betIV" "betIV_unclassified" "Unclassified"
"Otu001186" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betI" "betI-A" "Lhab-A4"
"Otu001189" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu001191" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "mle1-27" "Unclassified" "Unclassified"
"Otu001192" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfuromonadales" "Geobacteraceae" "Geobacter" "Unclassified"
"Otu001194" "Bacteria" "Deinococcus-Thermus" "Deinococci" "KD3-62" "KD3-62_unclassified" "Unclassified" "Unclassified"
"Otu001195" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" "Planctomycetaceae" "Planctomyces" "Unclassified"
"Otu001196" "Bacteria" "Verrucomicrobia" "Verrucomicrobia_Incertae_Sedis" "Unknown_Order" "Unknown_Family" "Candidatus_Methylacidiphilum" "Unclassified"
"Otu001197" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Family_XIII" "Unclassified" "Unclassified"
"Otu001198" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "WCHB1-69" "Unclassified" "Unclassified"
"Otu001199" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Methylobacteriaceae" "Methylobacterium" "Unclassified"
"Otu001200" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001201" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Rhodocyclales" "Rhodocyclaceae" "Dechloromonas" "Unclassified"
"Otu001202" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001204" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingomonas" "Unclassified"
"Otu001205" "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Cytophagaceae" "Cytophaga" "Unclassified"
"Otu001206" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriaceae" "Pedobacter" "Unclassified"
"Otu001207" "Bacteria" "Proteobacteria" "Betaproteobacteria" "TRA3-20" "TRA3-20_unclassified" "Unclassified" "Unclassified"
"Otu001208" "Bacteria" "Spirochaetae" "Spirochaetes" "Spirochaetales" "Spirochaetaceae" "Unclassified" "Unclassified"
"Otu001209" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001210" "Bacteria" "Proteobacteria" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu001211" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Acetobacteraceae" "Unclassified" "Unclassified"
"Otu001212" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu001214" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Chromatiales" "Ectothiorhodospiraceae" "Acidiferrobacter" "Unclassified"
"Otu001215" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Cryomorphaceae" "Owenweeksia" "Unclassified"
"Otu001216" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" "Planctomycetaceae" "Unclassified" "Unclassified"
"Otu001218" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Chitinophaga" "Unclassified"
"Otu001219" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "gamV" "gamV-A" "Steno"
"Otu001221" "Bacteria" "Chloroflexi" "Chloroflexia" "Chloroflexales" "Chloroflexales_unclassified" "Unclassified" "Unclassified"
"Otu001222" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Oligoflexales" "Oligoflexaceae" "Oligoflexus" "Unclassified"
"Otu001225" "Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "acI" "acI-A" "Unclassified"
"Otu001226" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" "Planctomycetaceae" "Pirellula" "Unclassified"
"Otu001228" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Syntrophobacterales" "Syntrophaceae" "Syntrophus" "Unclassified"
"Otu001229" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betI" "betI-B" "Rhodo"
"Otu001230" "Bacteria" "Bacteroidetes" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Unclassified"
"Otu001231" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfobacterales" "Desulfobulbaceae" "Desulfurivibrio" "Unclassified"
"Otu001232" "Bacteria" "Acidobacteria" "Acidobacteria" "Subgroup_6" "Subgroup_6_unclassified" "Unclassified" "Unclassified"
"Otu001233" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Betaproteobacteria_unclassified" "Betaproteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu001234" "Bacteria" "Proteobacteria" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu001236" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001237" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "MNG7" "Unclassified" "Unclassified"
"Otu001238" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Xanthomonadaceae" "Arenimonas" "Unclassified"
"Otu001239" "Bacteria" "Proteobacteria" "TA18" "TA18_unclassified" "TA18_unclassified" "Unclassified" "Unclassified"
"Otu001241" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
